index geno pheno fit
 11868012 1 -0.137799 0.992926 
 11868013 0 -0.816252 0.962673 
 11868014 0 1.17252 1.08125 
 11868015 0 0.0752501 1.00413 
 11868016 0 0.205727 1.01452 
 11868017 0 0.987482 1.03396 
 11868018 0 -0.648403 0.975879 
 11868019 1 1.12962 1.04625 
 11868020 1 2.41947 1.10747 
 11868021 0 0.540371 1.02617 
 11868022 1 1.25479 1.07646 
 11868023 1 -0.298117 0.988714 
 11868024 0 -0.249331 0.985236 
 11868025 1 1.38402 1.06379 
 11868026 0 -2.26273 0.870053 
 11868027 0 -1.15571 0.934438 
 11868028 0 1.04212 1.04656 
 11868029 1 1.63038 1.08043 
 11868030 0 0.435751 1.01744 
 11868031 0 -0.16523 0.993929 
 11868032 0 -1.03945 0.936798 
 11868033 0 1.79725 1.08511 
 11868034 1 2.45378 1.12391 
 11868035 0 0.117267 1.0078 
 11868036 1 2.54995 1.15644 
 11868037 1 -0.0802785 0.996173 
 11868038 1 0.84006 1.0457 
 11868039 0 -1.11866 0.942443 
 11868040 0 0.546633 1.0306 
 11868041 1 2.26664 1.11599 
 11868042 1 -0.702325 0.973671 
 11868043 0 0.0888445 1.00547 
 11868044 0 2.1476 1.13069 
 11868045 0 -2.0508 0.910029 
 11868046 1 1.08724 1.05317 
 11868047 1 1.46196 1.085 
 11868048 1 1.55278 1.06902 
 11868049 0 2.83647 1.14929 
 11868050 0 0.114928 1.00578 
 11868051 0 0.14245 1.0095 
 11868052 1 -0.318266 0.985781 
 11868053 0 -0.634568 0.964276 
 11868054 1 0.718237 1.025 
 11868055 1 0.43769 1.02347 
 11868056 1 3.24385 1.15099 
 11868057 0 1.16044 1.06229 
 11868058 0 0.0129433 1.00084 
 11868059 1 0.589109 1.0264 
 11868060 1 1.34673 1.05932 
 11868061 1 1.05555 1.04712 
 11868062 0 0.836988 1.05631 
 11868063 1 1.79305 1.09964 
 11868064 0 0.694936 1.03671 
 11868065 1 1.41149 1.06873 
 11868066 0 0.335283 1.02233 
 11868067 1 1.48666 1.08028 
 11868068 1 1.24922 1.0622 
 11868069 1 -0.72968 0.969339 
 11868070 1 0.0358939 1.00193 
 11868071 1 1.75007 1.05901 
 11868072 0 -0.496373 0.973822 
 11868073 0 0.426345 1.01206 
 11868074 1 1.99908 1.0823 
 11868075 0 -0.856475 0.959245 
 11868076 1 2.28096 1.0891 
 11868077 1 0.0931136 1.00453 
 11868078 0 0.419102 1.0254 
 11868079 1 1.90859 1.09937 
 11868080 1 1.36444 1.07209 
 11868081 1 1.51722 1.05814 
 11868082 0 1.02851 1.05938 
 11868083 0 -0.117954 0.997166 
 11868084 0 -0.780179 0.955885 
 11868085 0 0.141222 1.00811 
 11868086 0 -0.94083 0.945657 
 11868087 0 -0.138708 0.99452 
 11868088 0 0.12774 1.00708 
 11868089 1 0.952768 1.06179 
 11868090 0 1.71059 1.08776 
 11868091 1 -0.315518 0.985428 
 11868092 1 1.99343 1.11451 
 11868093 0 -0.455337 0.973347 
 11868094 0 -1.15915 0.944398 
 11868095 1 -0.116473 0.993773 
 11868096 1 0.0273376 1.00156 
 11868097 0 -1.41034 0.937922 
 11868098 0 -1.98678 0.919799 
 11868099 1 1.21977 1.07173 
 11868100 0 3.30972 1.08267 
 11868101 1 0.458107 1.02836 
 11868102 0 0.285576 1.01386 
 11868103 1 0.87383 1.04388 
 11868104 1 0.195638 1.01046 
 11868105 1 0.906545 1.04941 
 11868106 1 1.04103 1.06059 
 11868107 1 -0.932557 0.95556 
 11868108 1 -1.19661 0.933062 
 11868109 1 0.679822 1.02746 
 11868110 0 0.310582 1.01583 
 11868111 1 0.79738 1.03134 
 11868112 1 -0.604829 0.973772 
 11868113 1 0.159583 1.00866 
 11868114 1 -0.407226 0.980717 
 11868115 0 0.314622 1.0166 
 11868116 0 -0.407176 0.980023 
 11868117 0 -1.14676 0.946273 
 11868118 0 2.53585 1.19602 
 11868119 0 -0.891411 0.948746 
 11868120 1 1.42597 1.08807 
 11868121 1 2.64934 1.15663 
 11868122 0 -1.07012 0.954132 
 11868123 1 0.1439 1.00691 
 11868124 1 -0.134737 0.992773 
 11868125 0 0.0959431 1.00426 
 11868126 0 1.79932 1.10407 
 11868127 1 2.19959 1.10881 
 11868128 1 0.330169 1.01359 
 11868129 0 2.2753 1.08497 
 11868130 0 -0.447016 0.968561 
 11868131 0 -0.276874 0.988127 
 11868132 0 -1.03247 0.948221 
 11868133 0 1.48416 1.06927 
 11868134 0 1.30084 1.04924 
 11868135 1 1.09125 1.05024 
 11868136 0 1.27076 1.08666 
 11868137 0 0.0481492 1.00183 
 11868138 0 0.648325 1.03746 
 11868139 1 2.20712 1.17073 
 11868140 1 0.0286147 1.00092 
 11868141 1 2.36295 1.10061 
 11868142 1 -1.09193 0.962746 
 11868143 1 -0.27357 0.986734 
 11868144 1 2.07741 1.12981 
 11868145 1 -1.16408 0.955651 
 11868146 1 2.97455 1.18449 
 11868147 1 -0.818221 0.964364 
 11868148 1 3.09666 1.16871 
 11868149 0 1.40943 1.06929 
 11868150 1 1.83922 1.13251 
 11868151 0 -0.740535 0.959385 
 11868152 0 -1.90265 0.854757 
 11868153 1 0.644219 1.02691 
 11868154 0 -0.324755 0.976589 
 11868155 1 1.43918 1.05604 
 11868156 0 0.92574 1.0359 
 11868157 1 -0.842176 0.954427 
 11868158 0 -0.0562164 0.997808 
 11868159 0 0.162606 1.01083 
 11868160 1 1.11468 1.05214 
 11868161 0 -0.978096 0.944896 
 11868162 1 1.38542 1.07494 
 11868163 0 0.636243 1.03871 
 11868164 1 1.75756 1.10019 
 11868165 0 0.0686983 1.0038 
 11868166 0 -0.0649036 0.996731 
 11868167 1 -2.01867 0.878391 
 11868168 1 1.93834 1.09319 
 11868169 0 0.888569 1.04684 
 11868170 1 2.20385 1.10487 
 11868171 0 0.623553 1.02583 
 11868172 1 0.136585 1.00585 
 11868173 1 0.8206 1.03546 
 11868174 1 1.52348 1.06651 
 11868175 1 0.800399 1.0454 
 11868176 1 0.394248 1.01301 
 11868177 1 1.82255 1.10973 
 11868178 1 2.46738 1.11243 
 11868179 0 -0.302406 0.988212 
 11868180 1 0.526385 1.02406 
 11868181 0 -0.125134 0.995422 
 11868182 0 0.606216 1.03435 
 11868183 0 1.15417 1.04299 
 11868184 1 0.861259 1.02404 
 11868185 1 0.82196 1.04628 
 11868186 1 1.01377 1.05282 
 11868187 0 0.458476 1.0201 
 11868188 1 1.25152 1.06813 
 11868189 1 2.63627 1.12637 
 11868190 1 0.129027 1.00561 
 11868191 0 -0.568728 0.972478 
 11868192 1 1.9363 1.07278 
 11868193 1 -2.04495 0.909241 
 11868194 0 1.39887 1.06405 
 11868195 1 -0.393226 0.977616 
 11868196 0 -0.327578 0.982221 
 11868197 1 -0.109153 0.994327 
 11868198 1 -0.106502 0.994212 
 11868199 1 2.52629 1.14237 
 11868200 0 2.4666 1.1147 
 11868201 0 1.22838 1.06623 
 11868202 1 1.57766 1.08269 
 11868203 0 0.437416 1.02493 
 11868204 1 1.01501 1.05818 
 11868205 1 0.355135 1.01735 
 11868206 1 2.12743 1.09412 
 11868207 0 -0.609832 0.970139 
 11868208 1 1.23054 1.09004 
 11868209 0 -0.450636 0.973571 
 11868210 0 0.00179136 1.00009 
 11868211 0 1.56942 1.06267 
 11868212 1 0.395593 1.01039 
 11868213 0 -0.0765892 0.995822 
 11868214 1 0.875943 1.0423 
 11868215 0 0.720105 1.04032 
 11868216 0 1.73769 1.09431 
 11868217 0 -1.55467 0.913516 
 11868218 1 0.90453 1.05369 
 11868219 0 2.56858 1.20729 
 11868220 1 1.32712 1.06207 
 11868221 1 0.557203 1.03064 
 11868222 0 1.19496 1.04127 
 11868223 0 -0.909905 0.954781 
 11868224 0 0.443375 1.02257 
 11868225 0 1.21668 1.05636 
 11868226 0 0.948302 1.04298 
 11868227 0 0.0735587 1.00325 
 11868228 0 -2.6305 0.856841 
 11868229 1 1.44282 1.08037 
 11868230 1 1.59651 1.06416 
 11868231 0 -2.18475 0.898924 
 11868232 1 1.87301 1.08766 
 11868233 1 1.0911 1.06378 
 11868234 1 -0.280948 0.987298 
 11868235 1 0.270046 1.01083 
 11868236 0 -1.25922 0.923175 
 11868237 1 0.756724 1.04113 
 11868238 1 -0.690386 0.954309 
 11868239 0 0.855165 1.05199 
 11868240 1 0.581126 1.03166 
 11868241 1 0.736536 1.03272 
 11868242 0 -1.28456 0.908854 
 11868243 0 -0.312978 0.987994 
 11868244 0 0.926213 1.03687 
 11868245 0 0.316428 1.00742 
 11868246 0 -1.26826 0.949202 
 11868247 0 -0.467896 0.97769 
 11868248 1 1.4041 1.07297 
 11868249 0 -0.335778 0.986105 
 11868250 0 -0.308719 0.987659 
 11868251 1 1.78435 1.10535 
 11868252 0 0.398443 1.0201 
 11868253 0 -1.55174 0.9158 
 11868254 1 3.06603 1.14704 
 11868255 1 1.84581 1.08698 
 11868256 1 1.05348 1.04846 
 11868257 1 0.98946 1.04497 
 11868258 1 0.85798 1.05201 
 11868259 1 2.17353 1.09691 
 11868260 0 0.297042 1.01958 
 11868261 1 3.07724 1.14841 
 11868262 1 0.739686 1.04549 
 11868263 0 0.574934 1.03996 
 11868264 0 0.532899 1.02341 
 11868265 0 -2.67559 0.85643 
 11868266 1 1.5752 1.09584 
 11868267 0 0.0877405 1.00345 
 11868268 0 -2.56271 0.883111 
 11868269 1 2.01537 1.08792 
 11868270 1 1.69465 1.07735 
 11868271 1 0.241716 1.01161 
 11868272 0 0.895672 1.05312 
 11868273 0 -1.175 0.96511 
 11868274 1 1.6009 1.09089 
 11868275 1 0.26955 1.00974 
 11868276 0 0.0139236 1.00072 
 11868277 1 0.684579 1.02928 
 11868278 0 -0.90537 0.94443 
 11868279 0 0.213815 1.0103 
 11868280 1 -1.06318 0.961269 
 11868281 1 1.51941 1.0878 
 11868282 1 0.0682441 1.00372 
 11868283 0 -0.378344 0.970015 
 11868284 1 0.512666 1.0355 
 11868285 0 -0.486034 0.968246 
 11868286 1 1.34679 1.06827 
 11868287 1 -0.250387 0.987464 
 11868288 1 1.58344 1.06095 
 11868289 1 -0.371108 0.978112 
 11868290 1 -0.281558 0.984483 
 11868291 1 0.721637 1.0295 
 11868292 1 1.71414 1.07518 
 11868293 1 -0.337402 0.983176 
 11868294 0 -1.54487 0.913432 
 11868295 0 -1.2664 0.957742 
 11868296 0 0.23081 1.00986 
 11868297 1 1.66106 1.08138 
 11868298 1 0.335965 1.01541 
 11868299 0 0.533881 1.02608 
 11868300 0 -0.181854 0.99022 
 11868301 0 -1.12436 0.947687 
 11868302 1 0.583314 1.03018 
 11868303 1 1.862 1.08174 
 11868304 1 1.39628 1.07446 
 11868305 0 -1.31743 0.927634 
 11868306 0 0.773192 1.03265 
 11868307 0 -1.09979 0.940513 
 11868308 0 1.56923 1.08643 
 11868309 0 0.0742893 1.00493 
 11868310 0 1.25104 1.07007 
 11868311 1 -0.00948816 0.999744 
 11868312 1 1.67709 1.08977 
 11868313 0 -0.782307 0.949489 
 11868314 1 2.06557 1.09084 
 11868315 0 0.719542 1.02848 
 11868316 1 0.790923 1.0464 
 11868317 0 0.256234 1.01682 
 11868318 0 -0.451699 0.978457 
 11868319 0 -0.713115 0.966089 
 11868320 0 1.09549 1.05268 
 11868321 1 1.31994 1.05783 
 11868322 0 -0.467765 0.9732 
 11868323 1 1.72481 1.09231 
 11868324 0 1.04696 1.04495 
 11868325 1 1.61041 1.06695 
 11868326 0 -1.00181 0.943485 
 11868327 1 1.86862 1.0931 
 11868328 0 -0.558442 0.979968 
 11868329 0 -0.0578083 0.996846 
 11868330 0 3.04617 1.15187 
 11868331 1 1.20257 1.08 
 11868332 1 1.86184 1.09209 
 11868333 1 2.28529 1.08768 
 11868334 0 -0.168051 0.993665 
 11868335 0 -0.016424 0.998944 
 11868336 0 -0.747124 0.976577 
 11868337 0 1.82793 1.10422 
 11868338 0 -0.533016 0.963823 
 11868339 0 0.686927 1.03515 
 11868340 0 0.961065 1.06696 
 11868341 1 0.899438 1.03424 
 11868342 0 0.913598 1.04508 
 11868343 1 -0.974596 0.947662 
 11868344 0 -0.813073 0.954808 
 11868345 1 0.045077 1.00221 
 11868346 0 1.04327 1.05798 
 11868347 1 0.750536 1.03539 
 11868348 0 -1.25492 0.943557 
 11868349 1 1.27613 1.07189 
 11868350 0 1.56503 1.0864 
 11868351 0 -0.0649212 0.997253 
 11868352 1 -0.0870928 0.995344 
 11868353 1 -0.183499 0.991433 
 11868354 0 0.290605 1.0157 
 11868355 0 1.58961 1.08666 
 11868356 1 1.49971 1.09409 
 11868357 1 1.83458 1.11228 
 11868358 0 -0.440175 0.979747 
 11868359 1 -1.33606 0.915012 
 11868360 1 3.4716 1.12706 
 11868361 1 2.67842 1.14851 
 11868362 1 1.19772 1.05418 
 11868363 0 0.62246 1.02798 
 11868364 1 1.33315 1.05879 
 11868365 0 -1.84309 0.905528 
 11868366 1 1.3949 1.06928 
 11868367 0 0.845892 1.03096 
 11868368 1 2.33116 1.12059 
 11868369 1 -0.0695648 0.997489 
 11868370 1 3.27786 1.15974 
 11868371 1 1.4632 1.04114 
 11868372 0 -1.11088 0.952859 
 11868373 1 2.3407 1.07429 
 11868374 1 1.97361 1.04672 
 11868375 0 0.0126985 1.00059 
 11868376 1 0.868666 1.05716 
 11868377 1 1.29407 1.07535 
 11868378 1 0.606238 1.0263 
 11868379 1 0.174242 1.00821 
 11868380 0 0.0755386 1.00268 
 11868381 0 -0.113169 0.995754 
 11868382 0 0.0523362 1.00177 
 11868383 0 -0.460352 0.977502 
 11868384 1 0.171274 1.00802 
 11868385 0 0.224768 1.01081 
 11868386 1 0.867335 1.04545 
 11868387 1 2.19956 1.09528 
 11868388 0 0.304 1.01413 
 11868389 1 1.76356 1.10896 
 11868390 0 0.56378 1.02552 
 11868391 0 -0.066924 0.996292 
 11868392 1 1.12293 1.04523 
 11868393 0 -0.859007 0.957697 
 11868394 0 -0.349535 0.982271 
 11868395 0 1.75279 1.08705 
 11868396 0 -0.665066 0.97925 
 11868397 1 1.30742 1.04322 
 11868398 1 0.51182 1.01777 
 11868399 0 0.74735 1.03825 
 11868400 1 0.150278 1.00677 
 11868401 1 2.14578 1.13594 
 11868402 1 1.53546 1.0708 
 11868403 0 -0.619723 0.970497 
 11868404 1 3.23121 1.16946 
 11868405 1 0.22447 1.01107 
 11868406 0 0.703212 1.03196 
 11868407 0 -0.476614 0.970363 
 11868408 1 0.597232 1.03185 
 11868409 1 -0.5201 0.978063 
 11868410 0 -0.590499 0.962726 
 11868411 0 -0.397967 0.977487 
 11868412 0 0.516918 1.03978 
 11868413 0 -0.0857609 0.996349 
 11868414 1 -0.907618 0.949724 
 11868415 1 0.172737 1.00777 
 11868416 1 1.42207 1.0872 
 11868417 0 1.55118 1.06938 
 11868418 1 1.17644 1.06284 
 11868419 0 -0.767714 0.965805 
 11868420 1 3.4567 1.21621 
 11868421 0 -0.567596 0.95784 
 11868422 1 0.319224 1.01521 
 11868423 1 0.698049 1.03528 
 11868424 1 0.382884 1.0158 
 11868425 0 0.590539 1.02745 
 11868426 1 2.09806 1.08151 
 11868427 0 -0.984413 0.947462 
 11868428 1 -0.192653 0.989851 
 11868429 1 1.97862 1.09372 
 11868430 1 0.21841 1.01196 
 11868431 0 -1.06148 0.930049 
 11868432 1 -1.23366 0.936276 
 11868433 0 -1.08061 0.947166 
 11868434 0 -1.89112 0.908021 
 11868435 1 1.68991 1.04122 
 11868436 0 0.879257 1.05021 
 11868437 1 1.93514 1.11331 
 11868438 1 0.716764 1.04379 
 11868439 0 -1.01263 0.9418 
 11868440 0 -0.65089 0.973702 
 11868441 1 1.55338 1.09196 
 11868442 0 1.28327 1.0824 
 11868443 1 1.15024 1.04763 
 11868444 0 -0.564156 0.967491 
 11868445 1 1.64858 1.09108 
 11868446 1 2.00764 1.07042 
 11868447 1 0.921279 1.04802 
 11868448 1 1.42468 1.09606 
 11868449 0 -0.228127 0.988987 
 11868450 1 -1.02806 0.940344 
 11868451 1 1.87256 1.10119 
 11868452 1 -0.438991 0.97694 
 11868453 1 0.514571 1.02525 
 11868454 0 0.609436 1.02864 
 11868455 0 2.37733 1.08844 
 11868456 1 1.15703 1.05799 
 11868457 0 0.963759 1.07076 
 11868458 0 -0.36073 0.986002 
 11868459 1 2.54836 1.10692 
 11868460 1 -0.0747629 0.995522 
 11868461 1 0.781601 1.04481 
 11868462 0 -0.615666 0.977979 
 11868463 1 -0.680423 0.979685 
 11868464 0 0.393227 1.02221 
 11868465 1 1.29021 1.07276 
 11868466 0 -1.5573 0.902524 
 11868467 0 0.497291 1.03037 
 11868468 0 0.578488 1.02849 
 11868469 0 -0.85011 0.973633 
 11868470 1 1.41168 1.07356 
 11868471 1 -1.16272 0.943535 
 11868472 1 1.49936 1.06441 
 11868473 1 1.38808 1.07532 
 11868474 1 -0.051225 0.99756 
 11868475 0 -0.222921 0.986405 
 11868476 0 1.17345 1.07276 
 11868477 1 3.25327 1.19756 
 11868478 0 1.5446 1.06089 
 11868479 0 -1.82033 0.926863 
 11868480 1 -0.295866 0.984733 
 11868481 1 -0.0328244 0.998465 
 11868482 0 0.938519 1.05017 
 11868483 1 -0.0598456 0.997353 
 11868484 0 -1.18788 0.94518 
 11868485 0 0.0146017 1.0006 
 11868486 0 -0.175795 0.991052 
 11868487 0 1.4539 1.07439 
 11868488 0 -0.320473 0.976544 
 11868489 0 -0.116872 0.994411 
 11868490 0 -0.0601561 0.995595 
 11868491 0 0.407928 1.02592 
 11868492 0 0.299704 1.01805 
 11868493 1 1.23727 1.06481 
 11868494 0 -0.416615 0.981387 
 11868495 1 -0.276862 0.988438 
 11868496 0 -1.67469 0.919282 
 11868497 0 0.735607 1.04282 
 11868498 0 -0.900325 0.93853 
 11868499 1 2.25555 1.10566 
 11868500 1 0.407148 1.02241 
 11868501 0 -0.129423 0.992433 
 11868502 1 1.80075 1.07058 
 11868503 1 -0.347876 0.982641 
 11868504 1 3.56122 1.15876 
 11868505 0 0.387769 1.01798 
 11868506 1 1.64511 1.08716 
 11868507 1 -1.47247 0.923447 
 11868508 0 1.15086 1.06183 
 11868509 1 1.38627 1.06092 
 11868510 1 1.30613 1.04196 
 11868511 1 1.43858 1.07714 
 11868512 0 -0.0627911 0.996448 
 11868513 0 -0.389699 0.986049 
 11868514 0 -1.45813 0.922172 
 11868515 1 0.246045 1.01479 
 11868516 0 1.48966 1.04682 
 11868517 0 0.0279793 1.00116 
 11868518 0 0.373402 1.01422 
 11868519 1 0.875406 1.04005 
 11868520 0 -0.0587702 0.997063 
 11868521 1 1.2524 1.04446 
 11868522 1 1.40725 1.05774 
 11868523 1 2.02255 1.12386 
 11868524 0 -1.68991 0.963804 
 11868525 1 -0.925017 0.947439 
 11868526 1 1.29782 1.0652 
 11868527 1 1.44159 1.10008 
 11868528 0 0.667484 1.0395 
 11868529 0 -0.80145 0.968236 
 11868530 0 0.59097 1.02641 
 11868531 1 1.60522 1.08556 
 11868532 0 -0.440578 0.972597 
 11868533 0 0.99586 1.03989 
 11868534 0 -2.51457 0.874051 
 11868535 0 0.549198 1.02167 
 11868536 1 -0.0681522 0.996545 
 11868537 0 -0.63121 0.973154 
 11868538 0 -1.29251 0.94113 
 11868539 1 0.542435 1.02472 
 11868540 1 2.10478 1.09144 
 11868541 0 -1.04475 0.946881 
 11868542 1 2.00037 1.09625 
 11868543 0 0.151729 1.00794 
 11868544 0 -0.589463 0.968923 
 11868545 0 1.04761 1.04558 
 11868546 0 -0.012317 0.999293 
 11868547 0 -0.942186 0.960014 
 11868548 1 -0.177081 0.99115 
 11868549 1 2.0489 1.12029 
 11868550 1 1.50345 1.08062 
 11868551 1 2.75207 1.19813 
 11868552 0 1.56986 1.07011 
 11868553 1 2.55154 1.11855 
 11868554 0 -1.01196 0.968513 
 11868555 0 1.29409 1.05354 
 11868556 1 0.124602 1.00544 
 11868557 1 3.1397 1.14502 
 11868558 0 0.0471657 1.00282 
 11868559 1 1.00616 1.0213 
 11868560 1 1.35649 1.05703 
 11868561 0 0.186426 1.00853 
 11868562 0 -0.750755 0.955524 
 11868563 1 0.308082 1.01371 
 11868564 0 1.22604 1.06502 
 11868565 1 -0.762801 0.963076 
 11868566 1 1.38869 1.06607 
 11868567 0 -0.614172 0.976768 
 11868568 1 -0.62462 0.969618 
 11868569 0 0.0547327 1.00233 
 11868570 1 2.19199 1.11487 
 11868571 0 -1.42689 0.927544 
 11868572 1 0.367249 1.01889 
 11868573 0 -0.434285 0.986942 
 11868574 0 -0.660338 0.967237 
 11868575 0 -1.52173 0.925428 
 11868576 0 -0.472801 0.968314 
 11868577 1 1.13289 1.04916 
 11868578 0 -2.17525 0.879797 
 11868579 1 1.6104 1.07814 
 11868580 0 -0.116225 0.99413 
 11868581 0 -1.59707 0.892773 
 11868582 0 0.222425 1.01035 
 11868583 1 0.235505 1.01379 
 11868584 0 -3.95896 0.735977 
 11868585 0 1.14249 1.07901 
 11868586 0 0.933648 1.04553 
 11868587 0 -1.09341 0.957639 
 11868588 0 -1.10021 0.938819 
 11868589 1 1.4223 1.10011 
 11868590 0 -1.64894 0.915233 
 11868591 1 -0.467484 0.978221 
 11868592 1 1.48777 1.08665 
 11868593 0 -1.14363 0.934854 
 11868594 0 -0.0600355 0.99857 
 11868595 0 -0.547366 0.971073 
 11868596 0 -0.63411 0.969823 
 11868597 0 -0.502517 0.972677 
 11868598 0 0.128265 1.00558 
 11868599 0 -1.19425 0.961755 
 11868600 1 0.339599 1.02018 
 11868601 1 1.4274 1.07086 
 11868602 0 -1.30481 0.947155 
 11868603 0 3.16926 1.17777 
 11868604 1 1.77233 1.06913 
 11868605 1 -0.760246 0.956502 
 11868606 0 0.610949 1.02273 
 11868607 1 0.798459 1.0636 
 11868608 1 2.20257 1.13347 
 11868609 1 0.351679 1.01251 
 11868610 1 0.605472 1.02911 
 11868611 0 0.94208 1.05861 
 11868612 0 0.626407 1.03726 
 11868613 0 1.30478 1.08468 
 11868614 1 0.318545 1.01677 
 11868615 0 0.585749 1.02792 
 11868616 1 0.338128 1.01962 
 11868617 1 0.736897 1.02686 
 11868618 0 -0.0767319 0.996865 
 11868619 1 1.34226 1.07286 
 11868620 0 0.326948 1.01502 
 11868621 1 0.15658 1.00871 
 11868622 1 0.419187 1.02129 
 11868623 0 -0.163256 0.993577 
 11868624 0 -0.68468 0.956632 
 11868625 1 1.58272 1.11278 
 11868626 0 -0.591236 0.957292 
 11868627 1 1.09143 1.06349 
 11868628 1 -0.264679 0.987132 
 11868629 1 2.12254 1.09996 
 11868630 1 2.7498 1.12114 
 11868631 1 2.08825 1.09734 
 11868632 1 2.38724 1.10129 
 11868633 1 2.01877 1.10529 
 11868634 0 2.46587 1.15804 
 11868635 0 0.0725685 1.00539 
 11868636 1 0.119193 1.00564 
 11868637 1 0.542719 1.03534 
 11868638 0 0.0485972 1.00175 
 11868639 0 -0.0824495 0.995589 
 11868640 0 -1.16869 0.953388 
 11868641 0 -0.762608 0.949725 
 11868642 1 0.238188 1.01182 
 11868643 0 -0.388605 0.987678 
 11868644 0 -0.384467 0.990117 
 11868645 1 1.60613 1.07657 
 11868646 0 -0.382402 0.982084 
 11868647 0 -0.415158 0.982105 
 11868648 1 0.981763 1.05219 
 11868649 1 1.71904 1.08611 
 11868650 0 -0.860116 0.952052 
 11868651 0 0.514984 1.02961 
 11868652 0 -1.30867 0.938742 
 11868653 0 1.2033 1.07282 
 11868654 0 1.01783 1.0443 
 11868655 0 2.26968 1.10488 
 11868656 0 0.27069 1.01486 
 11868657 1 0.690452 1.04327 
 11868658 1 1.02156 1.06085 
 11868659 1 0.804769 1.04074 
 11868660 0 -0.621497 0.980431 
 11868661 0 -0.482868 0.977205 
 11868662 1 2.94976 1.17183 
 11868663 0 -0.212489 0.991351 
 11868664 0 -0.375567 0.980206 
 11868665 0 0.187839 1.00877 
 11868666 1 0.415464 1.02262 
 11868667 1 -0.984198 0.954383 
 11868668 1 0.472955 1.02146 
 11868669 0 0.787015 1.03304 
 11868670 0 -0.441305 0.983779 
 11868671 1 1.13719 1.04312 
 11868672 1 0.929832 1.04645 
 11868673 0 -1.56116 0.935333 
 11868674 1 1.45062 1.07121 
 11868675 0 0.30752 1.01442 
 11868676 1 0.521097 1.02081 
 11868677 1 0.897467 1.05666 
 11868678 0 -1.87385 0.922454 
 11868679 1 0.215 1.01092 
 11868680 1 0.516345 1.01981 
 11868681 1 3.15949 1.1762 
 11868682 1 0.214865 1.01037 
 11868683 1 1.01754 1.04155 
 11868684 1 0.461186 1.02138 
 11868685 1 1.37186 1.09759 
 11868686 1 0.191857 1.01107 
 11868687 0 0.169779 1.00823 
 11868688 0 -0.63266 0.971557 
 11868689 1 0.790737 1.03468 
 11868690 0 -1.04453 0.94143 
 11868691 1 2.18716 1.14909 
 11868692 0 0.643539 1.02496 
 11868693 0 -0.796711 0.952751 
 11868694 1 0.695473 1.02632 
 11868695 0 -0.0444845 0.99767 
 11868696 0 -0.963667 0.953416 
 11868697 1 0.358863 1.02485 
 11868698 1 1.73339 1.08498 
 11868699 1 2.07374 1.12133 
 11868700 1 1.21818 1.02472 
 11868701 0 -0.501972 0.972218 
 11868702 1 0.640102 1.0277 
 11868703 0 0.360537 1.01075 
 11868704 0 2.01897 1.10113 
 11868705 1 1.85352 1.09738 
 11868706 1 2.36488 1.1318 
 11868707 1 0.526671 1.02782 
 11868708 1 -0.400672 0.978562 
 11868709 1 0.0990177 1.00519 
 11868710 1 1.53255 1.07664 
 11868711 1 1.72629 1.05756 
 11868712 0 1.20285 1.04248 
 11868713 1 2.18592 1.126 
 11868714 1 -0.0405412 0.998377 
 11868715 1 1.00132 1.04895 
 11868716 0 2.05257 1.10295 
 11868717 1 1.03555 1.05564 
 11868718 0 1.23949 1.05826 
 11868719 1 0.279435 1.01095 
 11868720 1 1.01825 1.04486 
 11868721 0 1.87938 1.07554 
 11868722 1 2.31289 1.09835 
 11868723 1 0.494045 1.03019 
 11868724 0 0.12641 1.00792 
 11868725 0 -0.449273 0.971862 
 11868726 0 -0.701583 0.974126 
 11868727 0 -0.405361 0.977177 
 11868728 0 0.201662 1.00972 
 11868729 0 0.159866 1.00617 
 11868730 0 -0.530098 0.979219 
 11868731 0 -1.55556 0.937127 
 11868732 0 -0.242285 0.986071 
 11868733 0 1.18369 1.04131 
 11868734 1 0.50903 1.02243 
 11868735 1 1.92916 1.08578 
 11868736 1 1.42861 1.05332 
 11868737 0 0.0952774 1.00623 
 11868738 0 0.0522804 1.00204 
 11868739 1 0.0475114 1.00219 
 11868740 0 -0.0890316 0.994753 
 11868741 0 -0.394387 0.97817 
 11868742 0 -0.95975 0.947052 
 11868743 0 1.23107 1.06644 
 11868744 1 1.36122 1.05873 
 11868745 1 1.62297 1.09423 
 11868746 1 -0.313289 0.984469 
 11868747 0 -0.889192 0.956951 
 11868748 0 2.00297 1.06378 
 11868749 0 0.474221 1.02481 
 11868750 1 0.820486 1.04066 
 11868751 0 -0.30165 0.983943 
 11868752 0 -0.723009 0.980849 
 11868753 1 1.70313 1.06396 
 11868754 1 0.728998 1.05078 
 11868755 1 0.590076 1.03428 
 11868756 1 1.92177 1.11069 
 11868757 1 1.82441 1.07746 
 11868758 0 1.55885 1.06968 
 11868759 0 -0.54375 0.964678 
 11868760 0 -0.0166705 0.999391 
 11868761 0 -1.09182 0.95229 
 11868762 1 2.55194 1.11988 
 11868763 1 -0.726947 0.963844 
 11868764 0 0.717372 1.03478 
 11868765 0 1.41402 1.05452 
 11868766 0 -0.738995 0.974324 
 11868767 0 0.856407 1.03522 
 11868768 1 -0.0612416 0.997111 
 11868769 0 0.145385 1.00803 
 11868770 0 -0.178621 0.991002 
 11868771 1 0.0974899 1.00476 
