index geno pheno fit children
12323538 1 -0.0263267 1.01078 1
12323539 1 0.644137 1.0372 2
12323540 1 1.92897 1.11233 0
12323541 1 0.032282 1.00733 0
12323542 1 1.28404 1.08539 2
12323543 2 1.57581 1.07042 2
12323544 0 0.189907 1.00827 2
12323545 2 1.40604 1.07957 1
12323546 1 0.0760771 0.995795 0
12323547 1 1.69434 1.08614 1
12323548 0 0.364841 1.01376 1
12323549 1 1.57035 1.07421 1
12323550 1 0.630116 1.01466 2
12323551 0 -1.03943 0.945182 4
12323552 0 -2.34865 0.880101 4
12323553 1 3.1808 1.16737 0
12323554 0 2.2851 1.10336 1
12323555 2 2.31608 1.10462 4
12323556 1 0.805062 1.01452 0
12323557 1 0.75029 1.01293 1
12323558 0 1.18638 1.04818 3
12323559 1 -0.141921 0.978806 0
12323560 2 3.63504 1.18049 0
12323561 2 2.31175 1.11324 0
12323562 0 1.19941 1.04782 2
12323563 1 -1.20358 0.938409 2
12323564 1 1.71161 1.08419 3
12323565 0 0.393352 1.0256 0
12323566 2 2.98901 1.14864 0
12323567 0 -1.30393 0.939376 5
12323568 1 -0.0317559 0.998403 7
12323569 1 2.75812 1.12723 0
12323570 2 2.81738 1.14991 4
12323571 0 1.28662 1.07888 3
12323572 1 0.98237 1.04228 3
12323573 1 1.04597 1.04805 1
12323574 0 0.772435 1.02373 0
12323575 2 2.12382 1.11379 1
12323576 1 -0.286155 0.984872 2
12323577 0 -2.57411 0.874585 2
12323578 1 0.904091 1.03867 0
12323579 1 0.578064 1.02347 2
12323580 0 1.18124 1.07796 4
12323581 0 0.099424 1.0047 0
12323582 1 0.354259 1.00983 0
12323583 1 1.41627 1.06409 1
12323584 1 2.59742 1.13688 5
12323585 1 2.26796 1.12045 1
12323586 2 2.07231 1.09714 3
12323587 0 0.895036 1.04485 2
12323588 1 1.06195 1.03535 2
12323589 2 1.91411 1.08832 1
12323590 0 0.758451 1.02652 3
12323591 2 2.16907 1.12454 2
12323592 0 1.03752 1.04615 2
12323593 0 0.733164 1.03814 2
12323594 1 1.8755 1.11664 3
12323595 1 1.88198 1.1002 3
12323596 1 1.17944 1.07063 4
12323597 1 2.39093 1.11358 4
12323598 0 1.55453 1.07645 3
12323599 1 2.72921 1.13623 1
12323600 0 0.2568 1.03489 2
12323601 1 3.29267 1.16524 3
12323602 0 -1.59532 0.923005 1
12323603 0 -0.122108 0.985094 1
12323604 1 0.571137 1.02933 1
12323605 1 1.0067 1.04707 5
12323606 2 2.50538 1.13065 3
12323607 1 1.28431 1.0722 2
12323608 2 1.0932 1.05165 1
12323609 1 3.46458 1.17585 2
12323610 1 -0.485484 0.977409 0
12323611 0 -0.999518 0.93899 3
12323612 2 1.38847 1.0882 3
12323613 0 1.90549 1.12362 1
12323614 1 0.190692 1.02164 2
12323615 2 2.29621 1.11143 3
12323616 0 -0.45139 0.993039 3
12323617 0 0.521691 1.0419 4
12323618 2 1.54515 1.07238 1
12323619 1 1.4786 1.0747 1
12323620 1 1.96374 1.09152 0
12323621 0 -0.0401223 0.981798 2
12323622 2 1.75604 1.09257 4
12323623 1 1.43889 1.07445 5
12323624 2 1.77354 1.08995 2
12323625 0 -0.000645588 0.97763 2
12323626 1 1.29794 1.05978 2
12323627 2 -0.606506 0.957767 4
12323628 2 1.78889 1.09483 1
12323629 2 2.522 1.13138 5
12323630 2 2.18673 1.10854 1
12323631 0 1.62037 1.0849 2
12323632 1 0.0112284 0.996422 1
12323633 0 -1.22615 0.949443 1
12323634 0 -0.419451 0.973767 1
12323635 1 3.1007 1.15314 2
12323636 1 1.57999 1.09266 2
12323637 1 0.892191 1.04147 3
12323638 2 2.71037 1.14016 2
12323639 0 0.53622 1.02031 3
12323640 1 -0.566221 0.983878 2
12323641 0 -0.209643 0.992821 0
12323642 1 0.746397 1.03076 1
12323643 1 1.05099 1.05848 3
12323644 2 3.14713 1.15706 3
12323645 2 2.32476 1.11499 1
12323646 0 -0.13339 1.00147 2
12323647 0 -0.0063413 0.998136 4
12323648 2 1.95496 1.10021 2
12323649 1 0.803158 1.04608 0
12323650 1 1.127 1.03924 3
12323651 0 -1.90956 0.888883 1
12323652 1 2.68153 1.13995 2
12323653 1 0.814506 1.03841 3
12323654 1 0.576464 1.00975 2
12323655 0 -1.72546 0.905327 2
12323656 0 -0.410679 0.972738 3
12323657 2 1.60987 1.07935 3
12323658 2 2.65959 1.15236 3
12323659 2 2.0244 1.10705 1
12323660 2 1.95574 1.08189 2
12323661 0 -0.412665 0.980021 1
12323662 0 -0.535218 0.962842 1
12323663 0 -0.195824 0.994802 2
12323664 2 0.794505 1.03483 5
12323665 1 0.183009 0.986852 1
12323666 0 0.326078 1.01222 4
12323667 0 1.56663 1.07049 2
12323668 2 2.02522 1.10893 1
12323669 1 0.336853 1.01678 3
12323670 1 2.16769 1.11139 2
12323671 1 0.0129792 0.988897 3
12323672 2 1.98092 1.11821 1
12323673 0 1.5109 1.05145 2
12323674 1 1.39304 1.08381 3
12323675 1 0.575272 1.02106 1
12323676 2 3.02355 1.16611 2
12323677 1 1.26169 1.05407 1
12323678 1 0.73966 1.03676 2
12323679 2 0.799651 1.04817 2
12323680 2 1.47449 1.08179 2
12323681 0 -1.07249 0.949211 1
12323682 1 -0.228525 1.0058 2
12323683 1 2.32965 1.12058 2
12323684 1 0.792874 1.04742 3
12323685 1 2.04398 1.09732 1
12323686 1 1.99293 1.10432 0
12323687 2 2.75366 1.14434 3
12323688 2 3.15786 1.16458 1
12323689 1 2.91941 1.14806 0
12323690 1 2.40347 1.11034 2
12323691 1 1.29846 1.0461 0
12323692 2 -0.165093 1.00038 3
12323693 1 1.11846 1.06403 1
12323694 0 -2.87523 0.866106 1
12323695 1 1.01355 1.05027 2
12323696 2 0.844758 1.05456 1
12323697 1 1.11048 1.0611 2
12323698 2 -0.652578 0.959883 0
12323699 1 0.347584 1.01593 3
12323700 0 0.636682 1.03312 4
12323701 1 0.359004 1.02521 5
12323702 1 2.40318 1.12866 4
12323703 1 0.518616 1.02179 0
12323704 1 1.3794 1.06124 2
12323705 2 -0.215986 0.975277 1
12323706 0 2.01303 1.1189 2
12323707 0 0.984547 1.04729 2
12323708 1 2.77158 1.1524 3
12323709 1 -0.359037 0.977304 1
12323710 1 0.974749 1.04794 2
12323711 0 1.05704 1.04069 4
12323712 1 -0.297683 0.986746 3
12323713 2 0.783105 1.04209 3
12323714 2 2.62473 1.12629 3
12323715 0 1.63078 1.07071 2
12323716 0 -1.25129 0.928707 3
12323717 1 1.65175 1.097 1
12323718 1 1.96845 1.09362 5
12323719 1 0.527367 1.03851 1
12323720 1 0.713089 1.02093 4
12323721 1 1.93033 1.09881 5
12323722 2 2.0057 1.10892 4
12323723 1 1.78698 1.08568 0
12323724 0 -0.116051 1.00005 0
12323725 0 -0.421969 0.971338 1
12323726 2 1.72187 1.08137 0
12323727 0 -1.05872 0.954428 1
12323728 1 0.840833 1.04999 1
12323729 0 -0.567905 0.975432 0
12323730 1 -0.960882 0.960208 1
12323731 1 0.274487 1.01399 2
12323732 2 0.988553 1.05374 1
12323733 0 -0.708225 0.942301 2
12323734 0 -0.427604 0.978349 3
12323735 1 2.0636 1.09882 1
12323736 0 0.20737 0.999543 2
12323737 1 0.498276 1.02978 4
12323738 2 1.37495 1.07273 2
12323739 0 0.805602 1.05088 6
12323740 0 -0.236781 0.979386 3
12323741 1 1.23666 1.05409 2
12323742 2 2.24723 1.10185 2
12323743 2 0.0608406 1.01417 0
12323744 1 -0.629401 0.962481 0
12323745 2 3.53526 1.17096 1
12323746 0 1.28485 1.0494 0
12323747 2 1.73312 1.07252 4
12323748 1 0.372945 1.01494 4
12323749 2 2.48991 1.1316 4
12323750 1 -0.208935 0.986575 2
12323751 1 -0.853385 0.950691 2
12323752 0 1.35044 1.06531 3
12323753 0 -0.951378 0.967992 1
12323754 1 -0.804644 0.963074 1
12323755 0 1.61123 1.08874 1
12323756 1 2.06403 1.11149 2
12323757 2 3.90909 1.18899 3
12323758 0 -0.369063 0.97555 1
12323759 0 0.711904 1.03034 3
12323760 0 -0.0365524 1.00025 6
12323761 1 0.333931 1.02748 0
12323762 1 0.750407 1.03207 1
12323763 2 1.13703 1.0638 3
12323764 1 1.98462 1.08771 3
12323765 0 1.17729 1.05934 0
12323766 1 0.818731 1.05022 1
12323767 0 -0.812977 0.957347 0
12323768 1 0.706052 1.02558 2
12323769 0 0.486818 1.02086 2
12323770 1 2.58169 1.14704 3
12323771 0 0.155642 1.00791 0
12323772 1 -0.12104 1.00657 2
12323773 0 1.35163 1.07391 2
12323774 1 -1.79909 0.916831 4
12323775 1 0.517643 1.0219 3
12323776 0 -0.544801 0.981773 1
12323777 0 -0.293906 0.964394 2
12323778 0 -0.484271 0.979783 2
12323779 1 2.8077 1.12965 4
12323780 2 2.55705 1.1295 0
12323781 2 2.25572 1.09588 1
12323782 1 0.703637 1.03708 2
12323783 0 0.0814227 1.01712 1
12323784 2 1.36507 1.07188 2
12323785 2 2.05085 1.11653 2
12323786 0 -0.0980303 1.00365 3
12323787 2 0.775757 1.03698 1
12323788 0 -0.363324 0.995087 3
12323789 1 0.786072 1.05696 2
12323790 1 -1.44036 0.930718 2
12323791 1 0.618143 1.02962 4
12323792 2 0.830976 1.04356 2
12323793 0 1.7195 1.09109 2
12323794 2 1.42909 1.06604 1
12323795 0 0.324334 1.01055 1
12323796 0 -1.21383 0.926589 1
12323797 1 2.41034 1.12136 4
12323798 0 -1.20449 0.933907 3
12323799 1 2.51895 1.11779 1
12323800 1 1.68562 1.09326 3
12323801 2 2.31011 1.09976 4
12323802 0 0.280411 1.00044 5
12323803 1 1.95759 1.09256 2
12323804 0 0.0871872 1.00433 4
12323805 0 0.0559821 0.997612 1
12323806 1 2.54916 1.13005 4
12323807 1 1.01063 1.04019 1
12323808 1 0.427746 1.01699 1
12323809 0 1.19877 1.06966 2
12323810 2 1.83739 1.10009 2
12323811 1 1.66082 1.08259 3
12323812 2 2.76951 1.1397 2
12323813 1 0.393022 1.02491 4
12323814 1 2.00682 1.08612 3
12323815 1 1.68601 1.08708 3
12323816 1 2.38252 1.11886 3
12323817 1 0.823139 1.04651 1
12323818 1 0.883161 1.05104 0
12323819 1 1.24168 1.05277 1
12323820 1 0.0230431 0.997403 1
12323821 1 1.48746 1.08368 1
12323822 1 1.42422 1.07703 0
12323823 2 2.13303 1.11885 2
12323824 0 0.213023 1.03003 2
12323825 2 2.65575 1.15732 3
12323826 1 3.28529 1.17649 2
12323827 1 1.97084 1.09913 2
12323828 1 0.70298 1.02009 3
12323829 0 -0.1254 0.989857 2
12323830 1 0.879537 1.03185 0
12323831 1 2.09487 1.10583 2
12323832 0 -0.556815 0.964865 2
12323833 2 1.52286 1.06828 3
12323834 0 -1.82286 0.931168 1
12323835 1 0.34083 1.01613 2
12323836 1 -0.39636 0.979878 3
12323837 0 1.34786 1.0647 2
12323838 2 2.34947 1.1321 1
12323839 1 2.62701 1.11644 1
12323840 1 3.31295 1.15931 3
12323841 1 0.336197 1.01109 1
12323842 1 0.472818 1.03659 4
12323843 0 0.622925 1.02972 3
12323844 0 -0.816492 0.962583 1
12323845 1 0.19216 1.01626 1
12323846 2 3.72811 1.17835 1
12323847 0 -1.56314 0.926689 0
12323848 0 -0.662872 0.982785 3
12323849 1 0.316631 1.02007 2
12323850 1 1.62762 1.08539 2
12323851 1 1.73263 1.09279 2
12323852 1 0.855673 1.03244 1
12323853 0 0.220379 1.00844 2
12323854 1 1.03997 1.05816 2
12323855 1 -1.48518 0.917593 3
12323856 0 1.02974 1.0615 1
12323857 1 -0.177863 0.989959 1
12323858 1 0.297053 1.01986 0
12323859 0 -0.0170024 0.993916 1
12323860 2 3.75947 1.18092 1
12323861 0 0.270192 1.00103 3
12323862 0 -1.5587 0.924554 1
12323863 0 0.635146 1.03705 3
12323864 2 1.98903 1.09723 0
12323865 1 2.5081 1.12551 1
12323866 1 -0.483068 0.97079 2
12323867 0 1.46428 1.08091 3
12323868 1 0.643534 1.02566 5
12323869 1 -1.04505 0.96748 3
12323870 1 0.0775182 0.993325 2
12323871 1 0.304248 1.02186 2
12323872 0 0.439133 1.00754 2
12323873 2 2.98247 1.14716 3
12323874 2 2.36223 1.12828 0
12323875 2 1.06045 1.05022 4
12323876 1 2.10221 1.10816 2
12323877 1 -0.446712 0.964287 2
12323878 0 -0.0534449 1.0029 1
12323879 0 1.70561 1.07201 2
12323880 2 1.4947 1.07187 1
12323881 1 0.420495 1.03676 3
12323882 0 -0.239472 0.989608 2
12323883 1 1.02847 1.05372 4
12323884 0 0.558936 1.03222 3
12323885 0 1.54439 1.0704 4
12323886 1 -1.3063 0.933993 2
12323887 0 0.0912124 1.00578 1
12323888 2 2.91952 1.15724 2
12323889 1 0.894226 1.06651 2
12323890 0 1.1033 1.05366 1
12323891 0 0.972492 1.06108 0
12323892 0 0.994256 1.04016 3
12323893 2 1.34835 1.05568 1
12323894 1 3.71345 1.17549 2
12323895 0 0.537428 1.03856 1
12323896 2 3.39984 1.16073 2
12323897 0 1.24778 1.06823 2
12323898 0 2.28759 1.1072 1
12323899 0 -1.48244 0.914329 2
12323900 1 1.21644 1.07532 0
12323901 1 0.881878 1.05639 2
12323902 1 -0.797283 0.944344 2
12323903 1 0.610418 1.04357 2
12323904 1 1.2801 1.05994 2
12323905 2 1.3841 1.05816 2
12323906 2 2.34047 1.11662 3
12323907 0 -0.945252 0.947668 3
12323908 1 2.009 1.08794 4
12323909 1 0.252126 1.00391 2
12323910 0 0.40795 1.03108 3
12323911 2 2.5727 1.12718 2
12323912 0 -0.896215 0.965624 1
12323913 1 1.15835 1.05733 2
12323914 2 1.55717 1.08799 2
12323915 1 0.0289194 1.01014 1
12323916 1 -1.46391 0.935909 0
12323917 2 1.42875 1.05453 1
12323918 1 1.17214 1.05849 6
12323919 1 2.87861 1.12963 6
12323920 1 1.29301 1.06782 1
12323921 1 1.70847 1.08643 3
12323922 1 0.376326 1.02423 2
12323923 1 -0.177564 0.976224 4
12323924 1 0.128094 1.01244 1
12323925 0 -2.88118 0.866682 1
12323926 1 0.759271 1.04666 1
12323927 1 1.51328 1.08358 0
12323928 0 -1.54934 0.933656 1
12323929 0 -0.866999 0.934284 1
12323930 2 3.46789 1.18036 2
12323931 1 2.46101 1.11974 2
12323932 0 -1.22367 0.931215 3
12323933 1 -0.776405 0.964602 2
12323934 1 -0.226264 0.985579 0
12323935 0 0.282139 1.02413 0
12323936 2 2.53836 1.13225 1
12323937 0 -0.405723 0.975128 1
12323938 1 1.21855 1.058 1
12323939 0 -0.648027 0.96784 2
12323940 1 2.93742 1.13293 1
12323941 1 2.18329 1.12309 2
12323942 1 -0.243488 0.99863 3
12323943 1 0.837158 1.03544 2
12323944 1 1.97662 1.1146 5
12323945 1 1.93431 1.09775 0
12323946 0 -0.0599032 0.984197 3
12323947 1 1.78726 1.09306 3
12323948 1 1.06908 1.06091 2
12323949 1 -0.242846 0.99379 2
12323950 0 -0.325105 1.00066 0
12323951 0 -1.90623 0.911413 2
12323952 1 2.10995 1.1035 2
12323953 1 2.27584 1.10402 5
12323954 1 0.742806 1.03333 2
12323955 2 1.4423 1.06973 0
12323956 0 0.657613 1.03763 4
12323957 0 -0.898445 0.976485 1
12323958 2 2.46705 1.12658 2
12323959 1 1.13253 1.05163 0
12323960 1 0.550626 1.01782 1
12323961 2 2.46115 1.11474 1
12323962 1 0.84801 1.0269 1
12323963 0 -0.904448 0.950264 1
12323964 2 2.73724 1.13904 4
12323965 1 -0.511389 0.972928 2
12323966 2 1.84373 1.09183 2
12323967 1 0.226077 1.00388 0
12323968 0 -1.16949 0.941385 3
12323969 0 -0.53894 0.972981 3
12323970 0 1.88078 1.10175 2
12323971 1 0.805186 1.04497 1
12323972 1 1.51163 1.06666 0
12323973 1 1.9755 1.10114 2
12323974 1 2.59929 1.15374 1
12323975 1 1.22438 1.06781 4
12323976 0 0.44767 1.02514 4
12323977 0 -1.03394 0.952904 2
12323978 2 0.580122 1.00862 2
12323979 2 2.81567 1.12712 1
12323980 0 -0.20513 0.988036 0
12323981 0 -0.23781 0.972398 4
12323982 1 -0.335101 0.973337 2
12323983 1 1.45146 1.04711 0
12323984 1 -1.53696 0.918927 1
12323985 2 2.23851 1.11728 3
12323986 0 0.0607245 1.01039 0
12323987 1 2.08422 1.10438 0
12323988 0 0.331918 1.02444 1
12323989 0 -0.796464 0.960501 3
12323990 0 1.33096 1.05744 1
12323991 1 0.744294 1.03876 1
12323992 1 1.36501 1.07504 0
12323993 1 0.550142 1.04261 0
12323994 1 1.0752 1.03829 2
12323995 0 -0.438973 0.994326 1
12323996 2 3.4557 1.16166 1
12323997 0 0.690319 1.0378 3
12323998 1 0.435091 1.03276 5
12323999 0 -0.967579 0.950994 0
12324000 1 2.78836 1.13263 0
12324001 0 -0.155661 0.979922 4
12324002 1 2.39332 1.12217 1
12324003 0 0.508878 1.03839 4
12324004 0 -0.0618517 0.978745 3
12324005 0 1.35833 1.06509 2
12324006 0 0.243595 1.03025 4
12324007 2 2.31051 1.11855 2
12324008 1 0.813328 1.0439 2
12324009 1 2.05659 1.08029 4
12324010 2 0.918608 1.04729 3
12324011 2 2.00028 1.09984 4
12324012 1 2.46598 1.1132 2
12324013 1 -0.65193 0.961831 2
12324014 1 0.54007 1.03398 5
12324015 1 0.168413 1.0011 3
12324016 0 0.942842 1.04169 2
12324017 0 1.50941 1.06322 3
12324018 0 -0.489479 0.990884 3
12324019 1 -0.633039 0.966347 2
12324020 0 1.48323 1.06293 3
12324021 1 2.60742 1.13069 3
12324022 0 -1.23778 0.928513 2
12324023 0 0.558328 1.02334 3
12324024 0 -0.380992 0.977162 0
12324025 1 3.93992 1.2 1
12324026 1 0.235771 1.02195 2
12324027 2 2.01106 1.10379 2
12324028 1 3.00299 1.13429 4
12324029 1 1.04804 1.05524 1
12324030 2 0.362234 1.0225 1
12324031 1 0.626684 1.02385 2
12324032 1 0.419908 1.01527 3
12324033 1 1.04053 1.05442 3
12324034 0 0.432639 1.00368 2
12324035 1 1.58908 1.09212 0
12324036 2 4.22052 1.22552 1
12324037 0 -0.868933 0.943594 1
12324038 0 0.101416 1.01903 2
12324039 1 0.546514 1.02053 2
12324040 1 0.712899 1.04538 1
12324041 1 1.58681 1.07602 3
12324042 0 0.730381 1.04685 3
12324043 1 1.67545 1.09734 3
12324044 1 0.235504 1.01594 0
12324045 1 0.319148 1.01079 1
12324046 1 0.74563 1.03759 0
12324047 1 2.57179 1.13025 2
12324048 2 3.34863 1.18261 3
12324049 1 1.37888 1.07437 2
12324050 1 2.39487 1.13088 2
12324051 1 0.0438738 0.997705 3
12324052 1 0.384633 1.02032 2
12324053 1 1.21713 1.05998 0
12324054 1 3.61966 1.19484 1
12324055 0 -0.342729 0.974354 2
12324056 0 -0.539978 0.968397 2
12324057 1 1.07074 1.0478 1
12324058 2 3.3942 1.16858 1
12324059 1 1.73938 1.07781 2
12324060 1 0.736265 1.04277 1
12324061 1 3.33848 1.16907 1
12324062 1 0.605547 1.03412 2
12324063 0 0.227353 1.00818 1
12324064 1 1.08916 1.05557 3
12324065 0 -0.39258 0.97192 1
12324066 0 -0.333962 0.978936 2
12324067 1 0.642907 1.03415 1
12324068 1 1.85005 1.10128 2
12324069 1 1.34041 1.04955 3
12324070 0 -0.19751 0.99846 4
12324071 1 0.567077 1.03065 5
12324072 0 -0.668479 0.980203 2
12324073 0 0.206671 1.02888 1
12324074 0 -0.850955 0.975823 1
12324075 0 1.7361 1.08221 2
12324076 0 0.370171 1.02513 3
12324077 1 1.43294 1.08155 1
12324078 0 -1.74427 0.919745 5
12324079 0 0.346348 1.00288 1
12324080 1 1.96905 1.09171 4
12324081 0 -0.550708 0.968615 1
12324082 1 0.483942 1.03309 2
12324083 1 1.50518 1.08484 2
12324084 0 0.733088 1.04577 0
12324085 1 3.11406 1.15143 3
12324086 0 -0.449514 0.984605 3
12324087 1 1.54081 1.05429 1
12324088 2 1.7457 1.08248 1
12324089 2 3.13055 1.16602 2
12324090 0 0.804414 1.0601 1
12324091 2 1.39354 1.05399 4
12324092 0 0.456569 1.03573 2
12324093 0 0.208902 1.01048 1
12324094 1 -0.911684 0.968479 2
12324095 1 0.0394153 1.00147 4
12324096 0 -0.592978 0.971267 0
12324097 1 1.27952 1.05716 1
12324098 0 0.0326557 1.00667 3
12324099 1 1.49559 1.07669 2
12324100 0 1.17424 1.05514 2
12324101 1 1.79347 1.08233 2
12324102 1 -0.358374 0.985111 2
12324103 2 2.10847 1.11719 1
12324104 2 2.58821 1.11519 1
12324105 0 0.0932181 1.00959 2
12324106 2 1.0067 1.05001 2
12324107 2 1.10922 1.03261 1
12324108 0 -0.619626 0.973433 2
12324109 2 2.75751 1.14211 4
12324110 0 1.60515 1.08549 3
12324111 1 2.31415 1.13341 5
12324112 2 3.23481 1.15456 1
12324113 0 -0.318102 0.977976 0
12324114 1 1.95437 1.08258 2
12324115 1 1.95275 1.09923 3
12324116 1 2.15133 1.10769 1
12324117 0 -0.587041 0.957053 1
12324118 1 1.39609 1.07927 4
12324119 1 -0.67009 0.990401 1
12324120 0 0.738046 1.04408 2
12324121 2 0.234816 1.01503 1
12324122 0 -0.668865 0.957968 5
12324123 1 1.85723 1.0935 3
12324124 0 0.926624 1.05773 0
12324125 1 3.27005 1.16855 3
12324126 1 1.97532 1.08961 3
12324127 2 1.05153 1.04172 1
12324128 2 -0.0165104 0.994958 3
12324129 0 -0.690087 0.956732 0
12324130 1 1.10736 1.04635 4
12324131 1 2.24659 1.10863 1
12324132 2 2.0495 1.11596 1
12324133 2 3.83824 1.18217 3
12324134 0 0.960432 1.06736 0
12324135 1 2.28235 1.11454 1
12324136 2 2.38884 1.12236 4
12324137 1 0.887657 1.04521 2
12324138 1 1.41167 1.06622 1
12324139 1 1.52226 1.07026 2
12324140 0 -0.964338 0.941473 1
12324141 0 0.156999 1.01949 0
12324142 0 -0.514774 0.976823 1
12324143 0 -0.433857 0.982004 3
12324144 0 -0.98502 0.95624 1
12324145 1 0.880349 1.03154 1
12324146 1 0.287035 1.02247 1
12324147 1 1.32792 1.06696 1
12324148 1 0.208898 1.02418 3
12324149 2 2.67793 1.12052 1
12324150 1 1.65024 1.05601 1
12324151 1 -0.489674 0.989115 3
12324152 1 2.12637 1.1148 2
12324153 1 1.37991 1.07891 1
12324154 2 0.204836 1.01139 2
12324155 0 -0.247255 0.983167 3
12324156 0 0.401402 1.013 1
12324157 1 0.278658 1.0162 1
12324158 0 -0.324543 0.996105 0
12324159 0 0.295894 1.03848 1
12324160 1 -1.0703 0.926356 0
12324161 0 -2.26864 0.887197 3
12324162 2 3.146 1.16274 0
12324163 0 1.29017 1.07289 5
12324164 1 2.46384 1.13447 1
12324165 1 -0.0790251 1.00203 1
12324166 0 1.46208 1.08417 3
12324167 0 0.707105 1.04318 1
12324168 2 2.05399 1.12912 3
12324169 1 -0.398157 0.977818 1
12324170 0 -0.228225 0.990133 1
12324171 0 -1.96621 0.910314 1
12324172 1 0.788979 1.04069 6
12324173 2 2.53861 1.1322 2
12324174 0 -1.08405 0.941273 4
12324175 1 1.46927 1.05838 3
12324176 0 -0.216529 0.979062 4
12324177 0 -1.09264 0.944065 0
12324178 1 2.15983 1.10795 2
12324179 1 0.209057 1.02868 1
12324180 1 -1.06623 0.958771 1
12324181 1 0.454323 1.03412 1
12324182 1 1.60356 1.06146 1
12324183 1 0.65478 1.01718 2
12324184 2 1.47574 1.0545 2
12324185 2 1.91605 1.09782 2
12324186 1 1.47687 1.07811 3
12324187 1 -0.154747 0.982776 3
12324188 2 1.35124 1.06932 1
12324189 1 -0.269893 0.997783 1
12324190 1 0.681525 1.02852 2
12324191 1 1.25525 1.05609 0
12324192 1 1.35265 1.07604 1
12324193 0 0.309469 1.01473 0
12324194 1 1.09509 1.07524 3
12324195 1 1.36791 1.07234 2
12324196 1 3.13177 1.14719 0
12324197 1 0.646391 1.05431 1
12324198 1 1.17677 1.05619 1
12324199 2 1.97437 1.08541 1
12324200 0 0.198633 1.00929 2
12324201 1 1.52043 1.05729 0
12324202 0 -0.658961 0.975816 1
12324203 1 1.866 1.0972 1
12324204 0 0.176354 1.01799 2
12324205 1 0.97764 1.06145 4
12324206 1 2.59335 1.13018 1
12324207 1 1.70495 1.07006 4
12324208 1 2.93466 1.15478 2
12324209 0 1.11423 1.0584 0
12324210 2 2.10856 1.10498 0
12324211 0 0.16723 1.02103 5
12324212 0 -0.367205 0.97436 3
12324213 0 0.260772 1.02171 0
12324214 1 2.79126 1.14998 4
12324215 1 0.464642 1.03603 2
12324216 1 -0.405729 0.97492 4
12324217 2 2.14051 1.11217 3
12324218 0 -1.06931 0.940004 3
12324219 2 3.00983 1.15199 0
12324220 2 1.13462 1.06254 2
12324221 2 1.52557 1.07311 5
12324222 1 0.531206 1.03461 1
12324223 2 1.93455 1.09832 0
12324224 0 0.159148 1.00294 2
12324225 1 3.38047 1.15878 3
12324226 1 0.834632 1.05314 1
12324227 2 2.21953 1.10281 6
12324228 1 -0.366447 0.978599 3
12324229 1 1.20053 1.06198 4
12324230 1 1.52559 1.06633 2
12324231 1 2.29668 1.12923 4
12324232 2 1.03031 1.05125 5
12324233 1 1.89128 1.09536 1
12324234 1 -0.0625104 1.02976 0
12324235 1 0.660104 1.03421 1
12324236 1 0.749858 1.03163 2
12324237 0 -0.496771 0.976236 1
12324238 0 0.207543 1.01018 3
12324239 1 -0.799461 0.962574 4
12324240 1 0.48386 1.04043 4
12324241 0 0.847612 1.03965 1
12324242 1 1.3584 1.06211 0
12324243 1 0.987308 1.0442 2
12324244 1 0.846652 1.03643 0
12324245 1 1.23376 1.04691 0
12324246 1 1.47155 1.07384 3
12324247 1 0.269363 0.994888 1
12324248 0 0.0171575 1.00376 3
12324249 1 -0.099611 0.979896 2
12324250 1 1.86652 1.07976 1
12324251 1 0.482753 1.01101 2
12324252 0 1.07603 1.04742 2
12324253 1 0.464902 1.0403 3
12324254 1 1.51032 1.07023 2
12324255 1 1.97755 1.10244 1
12324256 1 -1.08538 0.948223 0
12324257 0 0.12352 0.996132 3
12324258 1 1.12443 1.06027 4
12324259 1 2.82116 1.15406 1
12324260 2 3.85178 1.19184 5
12324261 0 -2.09081 0.900418 0
12324262 2 2.42609 1.11792 1
12324263 1 1.81679 1.09283 4
12324264 1 -1.0039 0.938592 3
12324265 0 0.471122 1.02871 4
12324266 2 5.38355 1.26772 1
12324267 0 1.50864 1.07338 1
12324268 1 1.84794 1.08709 3
12324269 0 0.921287 1.05644 2
12324270 1 0.297584 1.00164 1
12324271 1 2.74143 1.13264 4
12324272 2 3.31038 1.17266 3
12324273 2 1.61248 1.09563 2
12324274 0 -2.21703 0.881553 4
12324275 2 0.778009 1.03877 3
12324276 2 1.62419 1.06665 2
12324277 1 -0.2156 0.991409 2
12324278 2 1.72701 1.09027 0
12324279 0 0.386475 0.99626 1
12324280 1 0.818712 1.036 1
12324281 1 -0.568325 0.990864 2
12324282 0 -0.458291 0.959722 1
12324283 2 3.99041 1.19808 4
