index geno pheno fit
 7544 0 0.760756 1.04859 
 7545 0 0.26753 1.00951 
 7546 0 -0.999253 0.962615 
 7547 0 0.480013 1.02199 
 7548 0 0.34293 1.02162 
 7549 0 -0.856159 0.961455 
 7550 0 0.138698 1.00509 
 7551 0 0.314655 1.01621 
 7552 1 -0.924 0.955722 
 7553 0 -0.541861 0.964511 
 7554 1 1.70936 1.07659 
 7555 1 1.57897 1.07079 
 7556 1 1.03611 1.04596 
 7557 0 1.56359 1.05848 
 7558 0 -0.602787 0.970255 
 7559 0 -0.0125575 0.999254 
 7560 0 -0.76545 0.95577 
 7561 0 0.85701 1.04468 
 7562 0 -2.31136 0.882043 
 7563 0 -0.234119 0.987791 
 7564 0 -0.552156 0.967923 
 7565 1 2.07778 1.08563 
 7566 1 1.70105 1.09785 
 7567 1 1.04004 1.05931 
 7568 0 0.439944 1.02454 
 7569 0 -0.893634 0.957895 
 7570 0 -0.119454 0.993473 
 7571 0 0.285334 1.0105 
 7572 0 1.39003 1.04529 
 7573 1 0.677188 1.0361 
 7574 1 0.55202 1.02708 
 7575 0 0.664929 1.03127 
 7576 0 -0.482468 0.967503 
 7577 0 0.416469 1.01881 
 7578 1 0.325735 1.02114 
 7579 1 1.25508 1.05299 
 7580 1 0.811554 1.0345 
 7581 1 1.02631 1.05439 
 7582 0 1.08601 1.06435 
 7583 1 1.61448 1.07815 
 7584 1 1.14201 1.04905 
 7585 0 0.0600786 1.00305 
 7586 0 0.59564 1.03533 
 7587 0 1.88556 1.07388 
 7588 0 0.187127 1.00797 
 7589 1 1.05306 1.06909 
 7590 1 0.77638 1.03617 
 7591 0 -1.27515 0.936378 
 7592 1 2.08333 1.13997 
 7593 0 0.546192 1.0225 
 7594 0 -0.382136 0.982474 
 7595 0 0.060628 1.00337 
 7596 1 -1.18447 0.931825 
 7597 1 1.61148 1.08644 
 7598 1 0.86446 1.03386 
 7599 1 -1.02345 0.95846 
 7600 0 0.35068 1.01639 
 7601 1 0.448811 1.0237 
 7602 1 0.775983 1.04045 
 7603 1 -0.789584 0.958853 
 7604 0 -0.361886 0.978208 
 7605 0 -0.949012 0.946599 
 7606 1 0.71735 1.03923 
 7607 1 1.10022 1.05324 
 7608 0 0.0685716 1.00437 
 7609 0 1.03796 1.04563 
 7610 0 -0.50383 0.969192 
 7611 1 0.784505 1.05372 
 7612 0 3.13047 1.14861 
 7613 0 -0.869304 0.963805 
 7614 1 -0.0797 0.993961 
 7615 0 -0.464681 0.973065 
 7616 0 -2.52759 0.843891 
 7617 1 0.344345 1.02069 
 7618 1 0.497417 1.02011 
 7619 0 -0.020425 0.998994 
 7620 0 -0.939408 0.957036 
 7621 1 0.979068 1.04919 
 7622 0 1.22525 1.06904 
 7623 0 -0.310878 0.989102 
 7624 1 1.03181 1.05916 
 7625 1 1.00381 1.05439 
 7626 1 1.08965 1.06096 
 7627 1 0.574579 1.03563 
 7628 1 1.49365 1.08243 
 7629 1 0.692968 1.02389 
 7630 1 2.09635 1.11116 
 7631 0 1.31733 1.0566 
 7632 1 0.781543 1.04726 
 7633 0 0.589122 1.02537 
 7634 1 0.911684 1.04599 
 7635 1 1.21261 1.05896 
 7636 1 -0.157521 0.99327 
 7637 1 0.970425 1.04807 
 7638 0 -1.82614 0.922529 
 7639 0 -1.24025 0.952014 
 7640 0 0.169584 1.00963 
 7641 0 0.333207 1.01462 
 7642 0 -0.399652 0.983127 
 7643 0 1.02434 1.05534 
 7644 0 0.0449436 1.00172 
 7645 0 0.63563 1.02855 
 7646 1 0.390618 1.0224 
 7647 1 1.35002 1.05961 
 7648 1 1.1842 1.05134 
 7649 0 0.687104 1.04443 
 7650 1 1.95049 1.08645 
 7651 1 2.36088 1.16178 
 7652 1 0.244259 1.00857 
 7653 0 -0.0983492 0.995945 
 7654 1 0.820802 1.0512 
 7655 0 0.171935 1.00959 
 7656 1 1.90063 1.0907 
 7657 0 1.91034 1.09038 
 7658 1 1.52246 1.08084 
 7659 1 -1.21434 0.952789 
 7660 1 1.75698 1.05639 
 7661 1 0.0466022 1.00251 
 7662 0 1.14532 1.06666 
 7663 1 1.0965 1.05592 
 7664 1 1.2834 1.07072 
 7665 0 -0.17793 0.991041 
 7666 1 -0.665379 0.969431 
 7667 1 1.18771 1.06715 
 7668 0 -0.0841966 0.994683 
 7669 0 -0.679505 0.970966 
 7670 1 0.0928792 1.00215 
 7671 1 0.993197 1.04606 
 7672 1 2.1706 1.11941 
 7673 1 0.122339 1.00716 
 7674 0 0.390519 1.01819 
 7675 1 0.16373 1.01011 
 7676 0 -0.245969 0.987711 
 7677 1 2.07665 1.14497 
 7678 1 0.193078 1.00911 
 7679 0 -0.24055 0.988037 
 7680 0 0.0789681 1.00364 
 7681 1 0.129523 1.00768 
 7682 1 1.86579 1.07116 
 7683 0 -1.55745 0.911648 
 7684 1 0.35633 1.02195 
 7685 0 1.52368 1.11285 
 7686 0 -0.0747967 0.997026 
 7687 0 0.294236 1.0166 
 7688 1 0.871383 1.04002 
 7689 0 -0.316342 0.978743 
 7690 1 1.01607 1.0619 
 7691 1 0.838688 1.04164 
 7692 1 -0.82748 0.953454 
 7693 0 0.181513 1.00811 
 7694 0 1.73092 1.08933 
 7695 1 0.44523 1.01547 
 7696 0 0.962106 1.0676 
 7697 0 -0.292189 0.985423 
 7698 1 1.52867 1.05434 
 7699 1 0.841593 1.03917 
 7700 0 -0.144179 0.993046 
 7701 1 1.01486 1.04596 
 7702 1 1.47607 1.06757 
 7703 0 -1.30623 0.937258 
 7704 0 0.684321 1.02917 
 7705 1 0.615631 1.04199 
 7706 0 0.596314 1.02375 
 7707 0 0.483025 1.02121 
 7708 1 1.50127 1.06941 
 7709 1 0.560081 1.02218 
 7710 0 -0.47627 0.977654 
 7711 1 1.15836 1.07554 
 7712 0 1.58309 1.08436 
 7713 0 1.77137 1.0752 
 7714 1 0.462123 1.01594 
 7715 1 1.62956 1.07329 
 7716 1 2.37808 1.09909 
 7717 1 2.0121 1.09496 
 7718 1 0.0362713 1.00212 
 7719 1 -1.39398 0.914268 
 7720 0 0.558473 1.02997 
 7721 1 0.365127 1.02061 
 7722 0 1.40519 1.05825 
 7723 0 -0.513974 0.979954 
 7724 1 1.46276 1.07372 
 7725 1 -0.612551 0.971743 
 7726 1 -0.579894 0.96263 
 7727 1 2.5385 1.15115 
 7728 1 1.66264 1.10461 
 7729 1 0.147934 1.00893 
 7730 0 -0.839557 0.967866 
 7731 0 -0.57938 0.966297 
 7732 1 0.941353 1.0318 
 7733 1 -0.959688 0.93813 
 7734 1 0.310907 1.01413 
 7735 0 0.391633 1.02029 
 7736 1 0.970258 1.03988 
 7737 1 -0.103783 0.995051 
 7738 1 -0.182016 0.990729 
 7739 0 -0.717303 0.965276 
 7740 1 1.36776 1.08579 
 7741 1 1.48497 1.07034 
 7742 0 0.837398 1.04148 
 7743 1 0.26109 1.01203 
 7744 1 0.754902 1.04648 
 7745 0 0.770369 1.0381 
 7746 1 1.25718 1.06349 
 7747 0 0.712451 1.03428 
 7748 0 -0.883933 0.961113 
 7749 0 -1.23791 0.932366 
 7750 1 1.69736 1.09773 
 7751 0 -0.244924 0.987643 
 7752 0 -2.35404 0.889683 
 7753 0 -1.72935 0.918707 
 7754 0 0.0182488 1.00106 
 7755 1 1.67991 1.0924 
 7756 1 0.984323 1.053 
 7757 0 -0.763123 0.94589 
 7758 1 2.14893 1.09971 
 7759 1 1.69531 1.12387 
 7760 0 -0.926558 0.956057 
 7761 0 -0.377507 0.982968 
 7762 1 0.511645 1.01947 
 7763 0 -0.711893 0.966785 
 7764 0 1.19714 1.05217 
 7765 1 0.556552 1.02429 
 7766 1 0.704765 1.04421 
 7767 1 2.49479 1.11678 
 7768 1 -1.45897 0.917677 
 7769 0 0.381445 1.01844 
 7770 1 0.708572 1.04007 
 7771 1 0.574551 1.03237 
 7772 0 -1.21493 0.938666 
 7773 1 0.655457 1.03562 
 7774 1 0.573614 1.02737 
 7775 1 3.80104 1.2335 
 7776 0 -0.134396 0.991894 
 7777 1 1.81773 1.09772 
 7778 0 1.1012 1.06077 
 7779 0 -0.559673 0.973278 
 7780 0 0.241518 1.01422 
 7781 1 2.1689 1.10236 
 7782 0 -0.902054 0.95073 
 7783 0 1.50639 1.03143 
 7784 1 1.58856 1.09412 
 7785 0 -0.214318 0.991482 
 7786 0 -0.455904 0.983909 
 7787 0 0.711778 1.02845 
 7788 0 0.25338 1.01149 
 7789 1 1.17658 1.06306 
 7790 1 1.41105 1.08106 
 7791 1 0.777154 1.05584 
 7792 1 0.463287 1.01757 
 7793 1 -1.74542 0.906566 
 7794 1 1.96981 1.10156 
 7795 1 2.13824 1.08884 
 7796 1 0.894465 1.06125 
 7797 0 0.335723 1.02332 
 7798 1 1.81706 1.09499 
 7799 1 2.1971 1.1142 
 7800 1 2.13764 1.13337 
 7801 0 1.29446 1.06127 
 7802 1 1.78957 1.08758 
 7803 1 0.85725 1.03124 
 7804 0 -1.30166 0.94105 
 7805 1 0.9645 1.05483 
 7806 0 -0.869435 0.953878 
 7807 0 0.688348 1.03163 
 7808 0 -1.27756 0.948923 
 7809 0 -0.701217 0.970286 
 7810 1 -0.466437 0.974551 
 7811 1 1.76451 1.11553 
 7812 0 -0.859118 0.952918 
 7813 1 1.04296 1.04985 
 7814 1 1.94729 1.07127 
 7815 0 2.68231 1.13533 
 7816 0 -1.26495 0.959116 
 7817 0 -1.21847 0.930122 
 7818 1 2.78614 1.15284 
 7819 1 0.404201 1.016 
 7820 0 -1.86184 0.922727 
 7821 1 1.54949 1.0677 
 7822 0 -0.232045 0.987543 
 7823 1 2.52346 1.14968 
 7824 0 0.147497 1.00629 
 7825 0 2.7348 1.13399 
 7826 1 0.193514 1.00951 
 7827 0 -0.588194 0.966683 
 7828 1 0.33723 1.01359 
 7829 1 0.767073 1.03123 
 7830 0 1.21619 1.06704 
 7831 0 -0.0868854 0.995971 
 7832 0 0.457671 1.02163 
 7833 1 0.83126 1.03863 
 7834 1 0.96186 1.04941 
 7835 1 2.17879 1.10141 
 7836 1 2.04074 1.12079 
 7837 0 -0.12528 0.993513 
 7838 1 1.46745 1.07393 
 7839 1 -0.373685 0.979461 
 7840 0 -1.70687 0.880869 
 7841 0 -0.793574 0.951023 
 7842 1 2.19346 1.09745 
 7843 0 0.151797 1.00824 
 7844 0 -0.141856 0.991654 
 7845 1 0.660463 1.03004 
 7846 0 -0.696665 0.96214 
 7847 1 -0.257561 0.984304 
 7848 0 1.48452 1.09442 
 7849 1 1.64414 1.0787 
 7850 1 1.72 1.08987 
 7851 1 1.77323 1.07903 
 7852 1 1.19584 1.05472 
 7853 0 -1.67534 0.924147 
 7854 0 -0.0285089 0.998546 
 7855 1 1.88968 1.09001 
 7856 1 -0.509957 0.975136 
 7857 1 -0.493887 0.985225 
 7858 1 0.654757 1.03761 
 7859 1 0.900681 1.05223 
 7860 0 0.0516816 1.00283 
 7861 0 0.923643 1.0403 
 7862 0 0.103668 1.00388 
 7863 0 -1.62115 0.91578 
 7864 1 0.372058 1.02124 
 7865 1 0.541976 1.01727 
 7866 1 2.14053 1.0957 
 7867 1 0.919345 1.05477 
 7868 0 -0.971785 0.946368 
 7869 0 0.414626 1.02004 
 7870 1 1.65685 1.04489 
 7871 1 0.768873 1.04295 
 7872 1 1.15722 1.06854 
 7873 1 2.03172 1.13195 
 7874 0 1.49234 1.06784 
 7875 1 1.51102 1.05407 
 7876 1 2.57542 1.13758 
 7877 1 0.827989 1.04252 
 7878 0 0.865892 1.0375 
 7879 1 3.0036 1.13897 
 7880 0 0.253245 1.00992 
 7881 1 0.0474026 1.00249 
 7882 0 0.0863669 1.00436 
 7883 1 1.3586 1.0749 
 7884 1 0.802171 1.03764 
 7885 0 -0.653287 0.978574 
 7886 1 1.56098 1.0638 
 7887 0 -0.441673 0.978543 
 7888 1 1.35531 1.06261 
 7889 1 1.60669 1.08521 
 7890 1 -0.251851 0.988523 
 7891 1 0.310339 1.01584 
 7892 0 0.347641 1.01832 
 7893 0 2.34519 1.13369 
 7894 0 -1.23841 0.913671 
 7895 0 0.0818737 1.00413 
 7896 1 0.264039 1.01699 
 7897 1 1.21058 1.08016 
 7898 0 0.0373435 1.00127 
 7899 0 0.00963376 1.00072 
 7900 0 0.298728 1.01413 
 7901 1 2.55943 1.12513 
 7902 1 1.22426 1.05848 
 7903 0 -0.830627 0.956458 
 7904 1 0.473615 1.03621 
 7905 0 -0.406122 0.976649 
 7906 1 -0.644596 0.956638 
 7907 0 0.77453 1.0533 
 7908 1 0.513281 1.03873 
 7909 0 -1.66186 0.925663 
 7910 0 1.51682 1.087 
 7911 0 0.608957 1.0284 
 7912 0 -0.0941703 0.995106 
 7913 0 0.211096 1.00884 
 7914 0 -1.26714 0.915913 
 7915 0 0.935435 1.05256 
 7916 0 -0.700433 0.971738 
 7917 0 -1.34529 0.905794 
 7918 1 1.78333 1.07339 
 7919 1 -0.0709478 0.995687 
 7920 0 0.510373 1.02644 
 7921 1 3.23787 1.11939 
 7922 1 0.529163 1.02705 
 7923 1 -0.0870811 0.995316 
 7924 0 -0.82764 0.957888 
 7925 0 -0.854384 0.956623 
 7926 0 0.837296 1.043 
 7927 1 1.2106 1.04876 
 7928 1 -0.636594 0.962732 
 7929 1 2.29347 1.12708 
 7930 0 0.819395 1.04983 
 7931 1 1.54827 1.06303 
 7932 0 0.0556737 1.00282 
 7933 0 -1.95555 0.901982 
 7934 0 0.823761 1.04553 
 7935 1 1.88319 1.07369 
 7936 1 2.41593 1.10254 
 7937 1 0.797894 1.03322 
 7938 1 2.43428 1.11348 
 7939 1 1.1636 1.05948 
 7940 0 0.0793408 1.00365 
 7941 0 0.154971 1.00862 
 7942 1 1.95314 1.11272 
 7943 0 -0.711751 0.968152 
 7944 0 -0.0996803 0.996697 
 7945 1 0.463356 1.02078 
 7946 0 0.518492 1.0116 
 7947 1 2.04046 1.09915 
 7948 0 -0.0430071 0.997494 
 7949 1 0.765665 1.02847 
 7950 1 1.01632 1.04391 
 7951 1 1.5503 1.08286 
 7952 0 0.52064 1.03132 
 7953 1 2.27272 1.1075 
 7954 1 1.63357 1.08885 
 7955 1 0.732021 1.02941 
 7956 1 -0.859441 0.958046 
 7957 1 1.4611 1.09686 
 7958 1 1.84821 1.13799 
 7959 1 0.3587 1.02297 
 7960 0 0.336118 1.01945 
 7961 0 -2.14703 0.867659 
 7962 0 0.906884 1.04562 
 7963 0 -0.0563414 0.997898 
 7964 0 -0.925673 0.971884 
 7965 0 0.636081 1.0278 
 7966 0 0.0176877 1.00096 
 7967 0 1.67429 1.09195 
 7968 1 1.36208 1.05566 
 7969 1 2.05456 1.08097 
 7970 1 0.733257 1.03576 
 7971 1 -0.421725 0.977294 
 7972 0 0.71626 1.02867 
 7973 0 -0.487592 0.978723 
 7974 0 -1.67738 0.87664 
 7975 0 1.71728 1.04017 
 7976 1 1.38161 1.06553 
 7977 1 1.42683 1.0646 
 7978 1 0.559599 1.03206 
 7979 0 1.48523 1.0714 
 7980 0 0.625471 1.03596 
 7981 1 0.519644 1.02108 
 7982 1 1.08509 1.04346 
 7983 0 0.377921 1.01998 
 7984 0 -1.95062 0.931978 
 7985 1 0.496573 1.02405 
 7986 0 -2.13564 0.88806 
 7987 1 0.0877279 1.00645 
 7988 0 2.03074 1.10532 
 7989 0 0.181827 1.00997 
 7990 1 1.86946 1.12335 
 7991 1 0.623743 1.03287 
 7992 0 -0.513627 0.977473 
 7993 1 2.08095 1.09546 
 7994 1 1.04972 1.05263 
 7995 1 0.788698 1.04846 
 7996 0 0.166235 1.00841 
 7997 0 -1.57278 0.938832 
 7998 0 0.885318 1.03708 
 7999 0 -0.871807 0.943308 
 8000 0 -1.86603 0.916205 
 8001 0 0.719815 1.03016 
 8002 1 1.89636 1.10518 
 8003 0 0.551065 1.01436 
 8004 0 0.957658 1.04773 
 8005 1 0.0605229 1.00274 
 8006 1 0.464 1.02971 
 8007 0 -0.717059 0.958929 
 8008 1 2.26257 1.1244 
 8009 1 0.123158 1.00466 
 8010 0 -0.126426 0.993047 
 8011 0 -0.015725 0.999169 
 8012 1 -0.0472632 0.997443 
 8013 1 0.515633 1.02623 
 8014 1 0.802261 1.04493 
 8015 1 1.73021 1.07755 
 8016 0 -1.2921 0.894115 
 8017 0 0.439981 1.01073 
 8018 1 0.604803 1.03473 
 8019 0 2.54048 1.10834 
 8020 0 -0.308765 0.986686 
 8021 1 0.660022 1.03558 
 8022 1 1.28504 1.04402 
 8023 0 -1.35182 0.915476 
 8024 1 2.0154 1.07812 
 8025 0 -0.872514 0.941875 
 8026 0 0.795359 1.0334 
 8027 1 1.27698 1.07358 
 8028 1 -0.996868 0.952546 
 8029 1 -0.128032 0.993416 
 8030 0 -0.434592 0.975712 
 8031 1 -0.173023 0.992304 
 8032 1 -0.0380813 0.998075 
 8033 0 -1.17891 0.950736 
 8034 0 -1.70664 0.916284 
 8035 1 1.19531 1.06247 
 8036 1 1.71248 1.08043 
 8037 1 1.35848 1.07345 
 8038 1 1.86206 1.09923 
 8039 0 1.48962 1.08696 
 8040 1 0.380863 1.01854 
 8041 1 1.59279 1.07521 
 8042 1 0.974034 1.07366 
 8043 1 0.316955 1.02064 
 8044 0 1.2901 1.05474 
 8045 0 0.702066 1.03035 
 8046 1 1.51937 1.08935 
 8047 0 -1.17667 0.963066 
 8048 0 -0.566632 0.966566 
 8049 0 0.148553 1.00808 
 8050 1 1.05586 1.04503 
 8051 0 0.700082 1.0429 
 8052 0 0.47508 1.02051 
 8053 1 1.344 1.07322 
 8054 0 -0.661806 0.964093 
 8055 0 -0.148104 0.991408 
 8056 0 -0.21438 0.989335 
 8057 0 0.931896 1.04464 
 8058 1 -0.270505 0.989128 
 8059 0 -0.945117 0.971777 
 8060 1 0.0473913 1.00231 
 8061 1 0.38366 1.02219 
 8062 0 0.0849081 1.00589 
 8063 1 1.93159 1.10309 
 8064 0 0.324821 1.01897 
 8065 0 -0.965123 0.952882 
 8066 0 -1.23204 0.946729 
 8067 1 0.0381213 1.00225 
 8068 1 1.63932 1.08454 
 8069 0 -0.53181 0.970328 
 8070 0 -0.748003 0.961132 
 8071 1 1.36061 1.0618 
 8072 1 1.44933 1.07553 
 8073 1 -0.256441 0.983012 
 8074 1 2.54335 1.14011 
 8075 1 0.649958 1.02615 
 8076 0 -0.581022 0.967076 
 8077 0 -3.19234 0.800261 
 8078 0 -0.425647 0.978636 
 8079 1 1.85822 1.07503 
 8080 0 -0.427002 0.976269 
 8081 0 0.118371 1.00436 
 8082 0 -1.08411 0.954154 
 8083 1 -0.343597 0.980423 
 8084 0 0.341151 1.0192 
 8085 1 0.11835 1.00631 
 8086 0 -0.319172 0.982445 
 8087 0 -0.513572 0.963094 
 8088 1 0.785458 1.04214 
 8089 1 0.394181 1.02384 
 8090 0 -1.52801 0.934611 
 8091 1 1.57428 1.05663 
 8092 1 2.51906 1.09972 
 8093 0 -0.290435 0.983624 
 8094 1 2.58733 1.10867 
 8095 1 3.37441 1.1645 
 8096 0 0.62786 1.02591 
 8097 0 0.88061 1.03204 
 8098 0 -0.0591182 0.996737 
 8099 0 0.972304 1.04571 
 8100 0 1.43862 1.0646 
 8101 1 1.59859 1.09103 
 8102 0 -0.857508 0.964514 
 8103 0 -0.525589 0.974809 
 8104 1 2.78389 1.12924 
 8105 0 -1.11977 0.941539 
 8106 0 -1.02369 0.951146 
 8107 0 -0.258452 0.985678 
 8108 0 1.21071 1.04986 
 8109 0 1.05244 1.03777 
 8110 0 0.444648 1.02178 
 8111 1 0.0135813 1.00082 
 8112 1 1.4471 1.07463 
 8113 0 -1.00479 0.941235 
 8114 1 -0.260461 0.985308 
 8115 1 1.18741 1.04776 
 8116 1 1.83287 1.08782 
 8117 0 1.21933 1.0478 
 8118 1 0.786994 1.03036 
 8119 0 0.00932813 1.00055 
 8120 1 1.01887 1.04161 
 8121 0 0.175409 1.00836 
 8122 1 0.628776 1.03238 
 8123 0 -0.16175 0.991984 
 8124 0 0.0375825 1.00158 
 8125 1 -0.15782 0.990498 
 8126 1 0.0746175 1.00312 
 8127 1 0.204467 1.01085 
 8128 0 -0.576338 0.97877 
 8129 0 0.22505 1.01275 
 8130 1 3.34518 1.15499 
 8131 1 -1.48428 0.930804 
 8132 1 -0.171169 0.989989 
 8133 1 1.53776 1.07553 
 8134 0 0.795899 1.02807 
 8135 0 -2.09295 0.901093 
 8136 0 1.1817 1.04541 
 8137 0 -1.16748 0.934349 
 8138 1 3.11621 1.1766 
 8139 0 -0.683576 0.960675 
 8140 0 -1.42971 0.936739 
 8141 1 1.41439 1.10077 
 8142 1 -0.574622 0.966394 
 8143 0 0.765974 1.02238 
 8144 0 0.957199 1.02523 
 8145 0 1.25805 1.05005 
 8146 1 -0.8679 0.956315 
 8147 1 1.57994 1.07059 
 8148 1 -0.53403 0.976492 
 8149 0 -0.64157 0.960989 
 8150 1 1.55843 1.07001 
 8151 0 0.0862217 1.00523 
 8152 1 0.993374 1.04735 
 8153 1 0.678903 1.03648 
 8154 0 -0.419966 0.973808 
 8155 1 1.26108 1.07455 
 8156 0 -0.796678 0.966721 
 8157 0 -0.0789914 0.996018 
 8158 0 -0.590914 0.976715 
 8159 0 0.364078 1.02205 
 8160 0 -0.00551061 0.999697 
 8161 1 -0.0498999 0.997747 
 8162 0 0.113653 1.0049 
 8163 0 0.360154 1.01879 
 8164 1 0.681335 1.03601 
 8165 1 1.95023 1.07659 
 8166 1 0.253878 1.01164 
 8167 1 1.82376 1.09257 
 8168 1 0.27985 1.01273 
 8169 1 0.640771 1.02818 
 8170 1 0.752732 1.03175 
 8171 0 -0.88847 0.942642 
 8172 0 -1.32361 0.923789 
 8173 0 -0.0723347 0.996669 
 8174 0 -0.549555 0.964529 
 8175 0 0.0670233 1.00352 
 8176 1 0.149292 1.00683 
 8177 0 -0.639045 0.97843 
 8178 1 1.66484 1.09282 
 8179 1 1.56085 1.0927 
 8180 0 1.52582 1.04557 
 8181 0 0.285828 1.00984 
 8182 0 0.447297 1.01727 
 8183 1 0.981626 1.0606 
 8184 1 2.95817 1.14031 
 8185 0 -0.595438 0.976508 
 8186 1 1.84743 1.08577 
 8187 1 0.533473 1.03583 
 8188 0 0.770427 1.047 
 8189 1 -0.102854 0.995276 
 8190 1 2.24023 1.10014 
 8191 1 -0.673774 0.968024 
 8192 0 2.00942 1.08139 
 8193 0 -1.27356 0.929822 
 8194 0 -0.28346 0.985344 
 8195 0 1.69983 1.11527 
 8196 1 2.81371 1.15879 
 8197 1 2.46257 1.09325 
 8198 1 0.448952 1.01734 
 8199 0 -0.229834 0.989621 
 8200 0 -0.430886 0.979129 
 8201 0 -0.734682 0.959805 
 8202 1 1.81715 1.08245 
 8203 0 0.304788 1.0158 
 8204 1 1.28414 1.06381 
 8205 0 -1.14 0.928349 
 8206 1 0.245357 1.01151 
 8207 0 1.13407 1.08352 
 8208 0 -1.77425 0.914974 
 8209 1 1.6236 1.09433 
 8210 1 2.41011 1.13438 
 8211 1 0.64559 1.04605 
 8212 0 -1.02376 0.951122 
 8213 0 2.65112 1.16227 
 8214 0 0.194625 1.01108 
 8215 0 -0.987415 0.915411 
 8216 1 0.457416 1.0214 
 8217 0 -0.307196 0.987102 
 8218 0 -1.00091 0.960513 
 8219 0 -0.0246474 0.998946 
 8220 1 0.657894 1.03226 
 8221 0 -1.2333 0.926987 
 8222 0 -2.16914 0.871004 
 8223 0 -0.302899 0.982716 
 8224 1 2.16261 1.12381 
 8225 1 1.55154 1.05567 
 8226 0 -0.126884 0.995127 
 8227 1 1.17276 1.06196 
 8228 0 -0.111551 0.995688 
 8229 0 -0.883459 0.951311 
 8230 1 0.24838 1.01123 
 8231 1 2.77198 1.12788 
 8232 1 2.10573 1.09825 
 8233 0 1.75993 1.06837 
 8234 1 1.36858 1.05866 
 8235 0 -0.281429 0.986929 
 8236 0 0.569708 1.02601 
 8237 1 1.69319 1.08771 
 8238 1 0.605642 1.03059 
 8239 0 0.570681 1.026 
 8240 0 -0.298141 0.980702 
 8241 1 3.46849 1.19986 
 8242 1 1.46583 1.07922 
 8243 0 -0.546555 0.968533 
 8244 1 1.18422 1.04967 
 8245 1 0.290904 1.01269 
 8246 1 0.4896 1.03235 
 8247 1 1.54194 1.07732 
 8248 0 -0.147863 0.99333 
 8249 1 2.07125 1.09725 
 8250 1 1.48565 1.10833 
 8251 0 -0.12031 0.993151 
 8252 1 -0.402109 0.975686 
 8253 1 1.03795 1.05533 
 8254 0 -0.43501 0.977155 
 8255 1 1.68292 1.04984 
 8256 1 -1.05659 0.953524 
 8257 1 2.56478 1.13482 
 8258 1 0.411704 1.01548 
 8259 0 0.118763 1.00738 
 8260 1 2.37363 1.07811 
 8261 1 0.872267 1.04856 
 8262 1 -0.622834 0.96413 
 8263 0 0.455761 1.02745 
 8264 0 0.459334 1.02828 
 8265 1 -0.249705 0.990609 
 8266 0 0.494524 1.03217 
 8267 1 1.27855 1.04188 
 8268 0 -0.647872 0.952072 
 8269 1 0.211029 1.01217 
 8270 1 -0.681338 0.961636 
 8271 0 0.248681 1.01468 
 8272 0 2.01274 1.0746 
 8273 1 1.38454 1.07994 
 8274 0 1.24868 1.05683 
 8275 1 1.37888 1.08161 
 8276 1 2.7512 1.15596 
 8277 0 -0.257591 0.986056 
 8278 1 0.371871 1.02025 
 8279 1 2.72506 1.17253 
 8280 1 1.51733 1.0711 
 8281 0 -0.324213 0.979706 
 8282 1 1.83207 1.08562 
 8283 1 0.939404 1.05903 
 8284 1 1.49492 1.0758 
 8285 1 -0.502075 0.965522 
 8286 0 -0.159407 0.991313 
 8287 0 -1.16964 0.945029 
 8288 0 -0.781035 0.968927 
 8289 0 -0.0451272 0.997483 
 8290 0 0.104093 1.00339 
 8291 0 -0.89033 0.947254 
 8292 0 1.32478 1.07567 
 8293 0 -0.49214 0.983552 
 8294 1 1.45658 1.07964 
 8295 1 -0.284581 0.983247 
 8296 0 -0.569634 0.977113 
 8297 0 0.115398 1.00591 
 8298 1 1.41544 1.063 
 8299 1 0.862111 1.04841 
 8300 0 0.0428625 1.00244 
 8301 1 1.68523 1.08634 
 8302 0 -2.96239 0.875942 
 8303 0 0.54854 1.02935 
 8304 0 1.45397 1.07433 
 8305 1 -1.26245 0.950757 
 8306 0 0.113568 1.00597 
 8307 1 1.70573 1.06162 
 8308 1 1.63643 1.08671 
 8309 1 -0.137057 0.992826 
 8310 1 0.467596 1.02702 
 8311 1 2.23163 1.1136 
 8312 1 1.50871 1.04558 
 8313 1 0.769728 1.03471 
 8314 1 0.639486 1.03725 
 8315 1 2.06266 1.08293 
 8316 0 0.702862 1.03149 
 8317 1 0.962366 1.04651 
 8318 1 3.55871 1.16602 
 8319 0 0.510296 1.03 
 8320 0 0.952859 1.02608 
 8321 1 1.11278 1.08889 
 8322 1 -0.154435 0.992843 
 8323 1 1.08376 1.05512 
 8324 1 0.486741 1.02904 
 8325 1 -0.248812 0.986425 
 8326 0 7.39741e-05 1 
 8327 0 -1.91923 0.867928 
 8328 0 0.0832817 1.00537 
 8329 1 -0.640505 0.956951 
 8330 1 1.54688 1.07245 
 8331 0 -0.40707 0.975449 
 8332 0 -2.06085 0.856756 
 8333 0 0.918461 1.05839 
 8334 1 -0.244906 0.987242 
 8335 1 1.23672 1.0645 
 8336 1 1.4514 1.05728 
 8337 1 1.49032 1.07952 
 8338 1 -0.596602 0.972076 
 8339 0 0.0810659 1.00325 
 8340 0 -0.397134 0.973928 
 8341 0 -1.33263 0.924953 
 8342 0 1.22912 1.0539 
 8343 0 -0.825864 0.971997 
 8344 0 -0.478238 0.97547 
 8345 1 1.86723 1.08602 
 8346 1 0.654443 1.03025 
 8347 1 -0.046719 0.997623 
 8348 1 1.02908 1.03983 
